,cluster,topic,doc_type,source,article_id,sentence,sentence_id,cosine_similarity,textblob_polarity
517,13,Consumer prices & profit,Comment,nytimes,175.0,"If it cannot adequately address all concerns in that time, then we will just have to start voting for what we want with our own consumer decisions.",27189.0,0.29769933223724365,0.4666666666666661
518,13,Consumer prices & profit,Comment,nytimes,175.0,"After reading about this stuff this for years, it is pretty clear that the bottom line is the almighty dollar.",27122.0,0.2961200475692749,0.17500000000000002
519,13,Consumer prices & profit,Comment,nytimes,175.0,Thinks it is a great company.,27008.0,0.2830036580562592,0.8
520,13,Consumer prices & profit,Comment,nytimes,175.0,"Where California failed, WF comes through for the consumer.",27460.0,0.2737756967544556,-0.5
521,13,Consumer prices & profit,Comment,nytimes,175.0,"""Because An Educated Consumer Is Our Best Consumer"".",27470.0,0.27108803391456604,1.0
522,13,Consumer prices & profit,Comment,nytimes,175.0,"The problem is the following - people in the rich countries have lot of fads, so GM is another - no big deal.",27575.0,0.2693324089050293,0.125
523,13,Consumer prices & profit,Comment,nytimes,175.0,Your option at virtually any other market?,27311.0,0.2675268054008484,-0.125
524,13,Consumer prices & profit,Comment,nytimes,175.0,it is about time a major store took this issue seriously.,27413.0,0.267190545797348,-0.13541666666666602
525,13,Consumer prices & profit,Comment,nytimes,175.0,And as far back as 1999 one such producer approached the industry to try to get them to change this unwholesome practice for increased profits and according to the article was told to go chase himself.,26830.0,0.2503248453140259,0.03333333333333299
526,13,Consumer prices & profit,Comment,nytimes,175.0,They will probably make more of an impact overall if GM labeling expands.,27319.0,0.2424874901771545,0.25
527,13,Consumer prices & profit,Comment,nytimes,175.0,Do they think manufacturer's will take that long to change a label?,27218.0,0.2385977655649185,-0.05
528,13,Consumer prices & profit,Comment,nytimes,175.0,But people in the poor countries are suffering because of this fad popularized by a handful of people living in Europe.,27576.0,0.2369196414947509,-0.4
529,13,Consumer prices & profit,Comment,nytimes,175.0,"Low pay, lousy benefits, long hours, poor working conditions.",27004.0,0.2347379028797149,-0.2375
530,13,Consumer prices & profit,Comment,nytimes,175.0,"Yes, these things mean I might pay a bit more.",26869.0,0.231528177857399,0.09375
531,13,Consumer prices & profit,Comment,nytimes,175.0,Pity that their private label is not very good.,27150.0,0.2286064028739929,-0.123076923076923
532,13,Consumer prices & profit,Comment,nytimes,175.0,Many people will not look for or notice or even care about the label.,26819.0,0.2271714210510254,0.5
533,13,Consumer prices & profit,Comment,nytimes,175.0,Examples of everyday items are:.,26916.0,0.2266489267349243,-0.2
534,13,Consumer prices & profit,Comment,nytimes,175.0,So people who do not want to gamble absolutely have a right to stay out of the game and avoid playing the odds.,27555.0,0.20485851168632507,0.028571428571427995
535,13,Consumer prices & profit,Comment,nytimes,175.0,"Second, he does not know if at the same time there was any other modification to the product.",27518.0,0.2023555040359497,-0.041666666666666005
536,13,Consumer prices & profit,Comment,nytimes,175.0,Or check any number of other non-staple items.,27309.0,0.1812588572502136,-0.125
537,13,Consumer prices & profit,Comment,nytimes,175.0,Afraid people would panic and run from the store?,26795.0,0.16745030879974365,-0.6000000000000001
538,14,Garbage 4,Comment,nytimes,175.0,it sure does not look that way from the comments.,27558.0,0.35862237215042114,0.5
539,14,Garbage 4,Comment,nytimes,175.0,it is irrelevant here.,27437.0,0.3504599332809448,-0.5
540,14,Garbage 4,Comment,nytimes,175.0,"I do not know how many times you are resentment puts you on the right side of an issue, but this time you have got it all wrong.",26858.0,0.3315834403038025,0.095238095238095
541,14,Garbage 4,Comment,nytimes,175.0,I have no interest in convincing you of anything.,27274.0,0.319557249546051,0.5
542,14,Garbage 4,Comment,nytimes,175.0,"you are comparing denial of something that is been proven, over and over, to caution in regard to something that is barely been investigated.",27302.0,0.3122299909591675,0.05
543,14,Garbage 4,Comment,nytimes,175.0,People are so unbelievably misinformed and woefully incapable of basic rational thinking.,27514.0,0.3117377758026123,-0.125
544,14,Garbage 4,Comment,nytimes,175.0,Knowledgeable comments are welcome.,27239.0,0.3114057779312134,0.8
545,14,Garbage 4,Comment,nytimes,175.0,it is the unintended consequences that can be terrible.,27378.0,0.3039007782936096,-1.0
546,14,Garbage 4,Comment,nytimes,175.0,The lack of critical thinking in the majority of these comments is mind-boggling.,26890.0,0.2977971434593201,0.25
547,14,Garbage 4,Comment,nytimes,175.0,What the label says is probably important.,26984.0,0.2878697216510773,0.4
548,14,Garbage 4,Comment,nytimes,175.0,And we will see in the long term who was right.,27203.0,0.28748077154159546,0.117857142857142
549,14,Garbage 4,Comment,nytimes,175.0,Labelling seemingly indistinguishable things differently is not a new concept.,27585.0,0.28706717491149897,-0.06818181818181801
550,14,Garbage 4,Comment,nytimes,175.0,It is kind of amusing hearing about the sort of things people worry about.,27451.0,0.2812633514404297,0.6000000000000001
551,14,Garbage 4,Comment,nytimes,175.0,"Assuming that this timing is indeed true, there is simply not enough evidence to conclude that one caused the other.",27516.0,0.27674931287765503,0.075
552,14,Garbage 4,Comment,nytimes,175.0,"I urge folks to seek out reputable sources, instead of letting the fear mongers influence your decisions.",27179.0,0.2696611285209656,0.5
553,14,Garbage 4,Comment,nytimes,175.0,If anyone has different facts I am willing to learn.,26808.0,0.2682457268238068,0.125
554,14,Garbage 4,Comment,nytimes,175.0,They do not deserve these derisive comments but our thanks.,27002.0,0.2660104334354401,0.2
555,14,Garbage 4,Comment,nytimes,175.0,And if you have no substantial evidence who is more the fool?,27081.0,0.26225677132606506,0.5
556,14,Garbage 4,Comment,nytimes,175.0,this would just be silly if it were not stupid.,27030.0,0.2527518570423126,-0.05
557,14,Garbage 4,Comment,nytimes,175.0,There is nothing either silly or stupid about it.,27041.0,0.2469286918640137,-0.649999999999999
558,14,Garbage 4,Comment,nytimes,175.0,We should be interested in answers to other questions as well.,27181.0,0.2443398684263229,0.0625
559,14,Garbage 4,Comment,nytimes,175.0,"It may be smart PR, but it also helps us in a very real way.",27461.0,0.2430647313594818,0.23714285714285704
560,14,Garbage 4,Comment,nytimes,175.0,"Your classist generalization, therefore, unfortunately fails.",26866.0,0.2394045889377594,-0.5
561,14,Garbage 4,Comment,nytimes,175.0,Other people want to have choice - now and in the future.,27262.0,0.2346116602420807,-0.0625
562,14,Garbage 4,Comment,nytimes,175.0,I want the first know it all who claims that there is no discernable difference betn.,27579.0,0.2320692837238312,0.25
563,14,Garbage 4,Comment,nytimes,175.0,you are so very sad.,26854.0,0.2313137650489807,-0.65
564,14,Garbage 4,Comment,nytimes,175.0,How about also other correct labeling?,26732.0,0.2260034233331681,-0.125
565,14,Garbage 4,Comment,nytimes,175.0,Why is this dumb?,27244.0,0.21422064304351807,-0.375
566,14,Garbage 4,Comment,nytimes,175.0,"Wow, the comments here show the degree of misinformation about GM.",27169.0,0.19763532280921936,0.1
567,14,Garbage 4,Comment,nytimes,175.0,"that is kind of a buzz kill, but still a good move nonetheless.",27227.0,0.19179943203926086,0.649999999999999
568,14,Garbage 4,Comment,nytimes,175.0,"Mostly people will come out okay, but not always and it is hard to predict.",27554.0,0.18307942152023315,0.23611111111111105
